ActivityID,Latitude,Longitude,SITE,Site_Name,Group_name,Submitted_by,Observation_date,DATE,Time,Light condition,Depth_metres,Water_temp_deg. C,Activity,Coral_No,Colour_Code_Lightest,Colour_Code_Darkest,Average_Colour,Coral_Type
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,2,C2,D2,2,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,3,D2,D4,3,Boulder corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,4,D2,D3,2.5,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,5,D1,D1,1,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,6,C2,C2,2,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,7,E2,E2,2,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,8,C3,C3,3,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,9,C3,C3,3,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,10,E3,E3,3,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,11,D2,D2,2,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,12,D2,D2,2,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,13,C2,C2,2,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,14,C1,C3,2,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,15,C2,C2,2,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,16,C3,C3,3,Plate corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,17,B3,B3,3,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,18,C3,C4,3.5,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,19,C3,C3,3,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,20,C4,C4,4,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,21,C3,C4,3.5,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,22,C2,C3,2.5,Plate corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,23,D3,D3,3,Soft corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,24,D1,D2,1.5,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,25,B2,B3,2.5,Branching corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,26,D2,D3,2.5,Plate corals
a638ef42-ed17-477e-bfea-2a0c5c9aeb7a,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,8:50 am,Full sunshine,7,24,Diving,27,B4,B4,4,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,1,B3,B3,3,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,2,E2,E2,2,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,3,E1,E4,2.5,Boulder corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,4,E3,E3,3,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,5,C1,C3,2,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,6,C2,C2,2,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,7,B4,B4,4,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,8,E4,E4,4,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,9,B4,B4,4,Plate corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,10,B4,B4,4,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,11,C2,C2,2,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,12,C2,C2,2,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,13,B4,B4,4,Soft corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,14,D3,D3,3,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,15,E2,E2,2,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,16,C2,C2,2,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,17,D5,D5,5,Boulder corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,18,E2,E2,2,Branching corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,19,E2,E3,2.5,Plate corals
17cef102-c8c6-4bba-8f2f-4e717a6af525,-23.4505,151.917007,Half Way,"Heron Island, Halfway, Great Barrier Reef (QLD), Australia",Reef Check Australia,Emma Graff,2024-10-26T14:00:00Z,26/10/2024,8:55 am,Full sunshine,3,23,Snorkeling,20,D2,C3,2.5,Soft corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,1,E4,E5,4.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,2,D2,D3,2.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,3,E2,D3,2.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,4,D2,D5,3.5,Boulder corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,5,E5,E5,5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,6,D2,D2,2,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,7,E5,E5,5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,8,E3,B4,3.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,9,D2,D4,3,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,10,D2,D3,2.5,Plate corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,11,B2,B5,3.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,12,D2,D3,2.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,13,E2,E5,3.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,14,B3,B4,3.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,15,D2,C5,3.5,Branching corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,16,D3,D3,3,Boulder corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,17,E4,E4,4,Boulder corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,18,D2,D4,3,Boulder corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,19,D4,D4,4,Plate corals
b2e2ebbe-8a00-44b3-87cf-492f368eef9d,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Patrick De Tomasi,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1.5,27,Snorkeling,20,E4,E4,4,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,1,D3,E4,3.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,2,D1,D3,2,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,3,D3,D4,3.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,4,E4,E4,4,Boulder corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,5,E2,E5,3.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,6,E4,B5,4.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,7,D3,D4,3.5,Boulder corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,8,D2,D4,3,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,9,E4,E4,4,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,10,E2,E3,2.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,11,E2,E3,2.5,Soft corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,12,E3,E3,3,Soft corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,13,E2,E5,3.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,14,B6,B6,6,Soft corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,15,E3,E5,4,Boulder corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,16,E2,E3,2.5,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,17,E2,E4,3,Branching corals
6e048c36-e2c7-4a08-9d3d-cc46f36748cb,-23.443769,151.91925,Shark Bay,"Heron Island, Shark Bay, Great Barrier Reef (QLD), Australia",Reef Check Australia,Stephanie King,2024-10-26T14:00:00Z,26/10/2024,3:30 pm,Full sunshine,1,27,Snorkeling,18,D2,D4,3,Branching corals
